original_time,index
1377.890,369
1420.328,370
1426.904,371
1434.687,372
1458.523,373
1461.901,374
1461.946,375
1463.947,376
1532.082,377
1637.380,378
1646.321,379
1677.051,380
1708.826,381
1750.315,382
1773.376,383
1790.371,384
1810.157,385
1851.031,386
1867.780,387
1918.190,388
1932.230,389
1954.686,390
1976.448,391
1997.679,392
2079.259,393
2113.515,394
2131.698,395
2176.619,396
2218.284,397
2229.401,398
2273.521,399
2279.902,400
2304.419,401
2323.486,402
2355.324,403
2373.393,404
2535.391,405
2536.243,406
2541.492,407
2541.647,408
2569.712,409
2576.330,410
2586.231,411
2588.690,412
2592.132,413
2619.154,414
2625.678,415
2639.004,416
2647.851,417
2650.479,418
2661.930,419
2705.425,420
2707.753,421
2722.477,422
2744.644,423
2768.554,424
2779.831,425
2781.932,426
2783.617,427
2788.367,428
2811.851,429
2825.508,430
2826.345,431
2918.940,432
2919.262,433
3018.219,434
3086.574,435
3116.156,436
3120.458,437
3130.842,438
3148.496,439
3344.609,440
3380.798,441
3396.289,442
3456.107,443
3476.746,444
3685.153,445
3700.561,446
3795.059,447
3830.974,448
3866.363,449
3948.077,450
3968.351,451
4010.989,452
4244.402,453
4392.820,454
4418.405,455
4421.146,456
4570.769,457
4800.361,458
