original_time,index
143.647,167
144.778,168
144.852,169
145.159,170
146.175,171
146.609,172
148.090,173
149.317,174
151.417,175
151.548,176
151.550,177
156.089,178
157.859,179
158.993,180
161.238,181
162.633,182
163.542,183
164.580,184
164.826,185
166.173,186
166.429,187
171.223,188
171.392,189
171.577,190
172.781,191
172.928,192
174.221,193
177.621,194
178.091,195
180.667,196
181.196,197
181.298,198
187.567,199
192.687,200
194.881,201
195.450,202
197.500,203
198.102,204
198.594,205
198.803,206
199.275,207
200.378,208
200.545,209
202.219,210
202.428,211
203.034,212
205.103,213
209.235,214
210.272,215
210.370,216
210.409,217
212.557,218
214.332,219
215.588,220
215.801,221
216.526,222
216.845,223
218.101,224
218.641,225
219.210,226
220.190,227
222.200,228
226.085,229
226.540,230
227.447,231
230.162,232
230.415,233
238.605,234
242.923,235
246.509,236
253.616,237
257.514,238
258.326,239
266.987,240
269.361,241
270.558,242
271.274,243
274.747,244
288.254,245
289.060,246
290.864,247
290.974,248
292.140,249
295.529,250
296.344,251
299.965,252
304.377,253
305.228,254
306.197,255
308.526,256
315.257,257
316.676,258
318.898,259
319.682,260
326.391,261
329.438,262
331.917,263
333.102,264
334.896,265
337.219,266
343.129,267
343.302,268
343.786,269
348.739,270
352.337,271
354.582,272
357.458,273
357.711,274
362.237,275
364.107,276
367.071,277
376.334,278
376.981,279
387.020,280
387.154,281
387.391,282
387.891,283
388.645,284
390.813,285
391.253,286
391.563,287
392.804,288
400.749,289
401.143,290
401.910,291
407.362,292
413.808,293
418.594,294
419.995,295
423.532,296
427.742,297
427.936,298
430.457,299
431.299,300
432.282,301
439.358,302
440.567,303
443.596,304
451.186,305
453.878,306
457.524,307
457.748,308
458.146,309
458.851,310
466.094,311
468.671,312
473.875,313
473.945,314
475.470,315
481.487,316
482.828,317
483.140,318
487.285,319
490.181,320
492.509,321
492.707,322
493.526,323
494.007,324
495.267,325
499.091,326
508.411,327
514.403,328
517.078,329
518.016,330
520.415,331
523.182,332
524.784,333
525.734,334
526.700,335
529.470,336
545.242,337
552.892,338
567.291,339
575.409,340
575.488,341
577.978,342
582.274,343
582.948,344
583.821,345
593.329,346
595.904,347
598.202,348
599.570,349
601.230,350
601.445,351
612.018,352
615.678,353
638.428,354
651.862,355
653.970,356
660.332,357
664.528,358
678.356,359
690.099,360
690.490,361
696.225,362
705.884,363
728.976,364
732.694,365
740.244,366
765.102,367
768.061,368
790.013,369
814.171,370
816.798,371
848.806,372
853.061,373
881.686,374
893.114,375
894.705,376
917.271,377
940.028,378
959.923,379
967.822,380
977.792,381
1028.591,382
1030.222,383
1038.214,384
1062.483,385
1064.094,386
1099.262,387
1099.462,388
1110.738,389
1113.525,390
1115.609,391
1119.842,392
1121.524,393
1133.373,394
1136.142,395
1144.654,396
1147.483,397
1166.970,398
1172.173,399
1179.783,400
1180.078,401
1200.215,402
1209.554,403
1229.152,404
1231.149,405
1238.062,406
1241.133,407
1246.492,408
1254.073,409
1262.204,410
1280.235,411
1290.937,412
1296.584,413
1343.781,414
1386.875,415
1392.926,416
1404.417,417
1404.739,418
1409.524,419
1413.504,420
1414.658,421
1421.370,422
1447.500,423
1451.644,424
1485.745,425
1491.391,426
1491.413,427
1501.084,428
1580.276,429
1587.319,430
1588.922,431
1590.770,432
1635.377,433
1648.830,434
1675.993,435
1686.459,436
1714.962,437
1725.674,438
1726.776,439
1742.258,440
1747.907,441
1756.935,442
1765.648,443
1772.177,444
1774.319,445
1808.387,446
1844.593,447
1846.917,448
1851.959,449
1860.796,450
1861.549,451
1866.720,452
1876.004,453
1878.922,454
1904.929,455
1940.462,456
1970.002,457
1979.201,458
1999.372,459
2032.124,460
2036.229,461
2063.367,462
2075.233,463
2077.275,464
2112.120,465
2121.374,466
2162.639,467
2175.837,468
2246.264,469
2258.514,470
2262.440,471
2262.770,472
2273.336,473
2326.454,474
2358.723,475
2376.202,476
2394.006,477
2421.027,478
2461.145,479
2518.578,480
2519.336,481
2553.236,482
2611.571,483
2647.066,484
2652.879,485
2698.452,486
2700.636,487
2728.064,488
2823.876,489
2827.961,490
2951.696,491
3010.906,492
3067.553,493
3078.303,494
3078.602,495
3189.277,496
3189.914,497
3259.476,498
3276.175,499
3302.676,500
3392.045,501
3453.917,502
3465.204,503
3640.146,504
3671.984,505
3678.712,506
3693.531,507
3722.452,508
3765.316,509
3848.290,510
3923.069,511
3949.563,512
3959.473,513
4015.975,514
4027.925,515
4109.684,516
4185.445,517
4276.637,518
4288.602,519
4314.440,520
4373.271,521
4380.653,522
4418.877,523
4462.247,524
4486.690,525
4530.612,526
4653.468,527
4694.427,528
4714.792,529
