original_time,index
0.368,1
2.046,2
2.063,3
2.243,4
2.447,5
3.580,6
3.644,7
4.097,8
4.626,9
4.788,10
7.373,11
8.443,12
10.527,13
11.275,14
11.368,15
13.462,16
15.063,17
16.904,18
17.611,19
18.794,20
18.848,21
19.981,22
20.133,23
20.145,24
20.383,25
20.412,26
22.650,27
22.712,28
26.245,29
28.095,30
29.112,31
31.182,32
31.790,33
32.218,34
33.414,35
34.284,36
37.371,37
37.686,38
38.346,39
38.417,40
41.568,41
42.934,42
45.900,43
46.444,44
46.860,45
46.910,46
47.002,47
47.627,48
47.891,49
52.027,50
53.520,51
53.713,52
57.184,53
60.016,54
62.302,55
62.886,56
63.105,57
65.734,58
67.182,59
70.258,60
70.370,61
70.733,62
74.199,63
75.289,64
75.944,65
76.110,66
76.329,67
76.673,68
77.837,69
79.487,70
83.169,71
85.009,72
86.410,73
87.359,74
87.981,75
89.303,76
89.426,77
96.897,78
98.228,79
103.818,80
104.819,81
107.141,82
111.543,83
114.132,84
114.475,85
115.413,86
116.284,87
117.335,88
123.440,89
123.742,90
124.149,91
128.067,92
128.963,93
132.104,94
132.478,95
134.178,96
134.292,97
136.292,98
141.816,99
143.222,100
146.893,101
147.168,102
147.581,103
149.714,104
152.645,105
154.803,106
155.437,107
156.175,108
156.335,109
157.207,110
157.852,111
163.535,112
167.835,113
167.912,114
171.736,115
172.342,116
175.169,117
177.507,118
179.373,119
182.396,120
183.191,121
187.822,122
188.350,123
188.858,124
189.509,125
195.785,126
199.844,127
201.988,128
202.710,129
202.863,130
204.506,131
205.784,132
206.246,133
211.943,134
213.172,135
213.304,136
215.137,137
217.918,138
218.775,139
218.973,140
220.932,141
221.358,142
225.390,143
228.205,144
229.626,145
230.251,146
232.953,147
233.415,148
236.088,149
236.384,150
236.772,151
238.597,152
240.659,153
243.342,154
243.906,155
246.463,156
250.913,157
252.423,158
253.308,159
254.061,160
255.040,161
257.867,162
258.110,163
259.964,164
261.200,165
263.635,166
264.532,167
264.719,168
271.080,169
271.432,170
274.693,171
275.614,172
277.498,173
279.398,174
280.391,175
282.628,176
285.218,177
288.093,178
291.635,179
291.769,180
292.872,181
293.140,182
293.530,183
295.518,184
298.518,185
299.699,186
300.663,187
302.901,188
312.292,189
315.139,190
317.628,191
319.640,192
319.792,193
320.580,194
320.715,195
323.868,196
324.142,197
324.691,198
325.426,199
327.875,200
331.816,201
335.292,202
337.244,203
339.374,204
339.618,205
339.728,206
339.983,207
342.542,208
343.877,209
345.570,210
345.917,211
346.504,212
347.404,213
351.174,214
352.270,215
352.907,216
354.402,217
355.356,218
357.289,219
360.224,220
361.730,221
363.887,222
365.061,223
372.058,224
373.404,225
374.456,226
378.656,227
381.320,228
386.127,229
395.935,230
401.200,231
408.263,232
408.475,233
409.820,234
415.605,235
418.945,236
420.840,237
421.890,238
425.164,239
429.750,240
431.603,241
432.448,242
432.677,243
437.429,244
443.278,245
447.014,246
448.276,247
450.732,248
451.877,249
453.154,250
455.499,251
460.624,252
460.683,253
461.420,254
464.048,255
464.699,256
465.758,257
469.449,258
470.271,259
470.813,260
475.824,261
485.883,262
491.899,263
492.227,264
497.029,265
501.595,266
504.084,267
504.267,268
510.313,269
517.624,270
523.285,271
523.535,272
524.677,273
528.790,274
529.820,275
543.029,276
544.371,277
547.149,278
550.365,279
553.877,280
555.571,281
561.506,282
565.504,283
567.291,284
569.173,285
577.489,286
588.236,287
608.484,288
611.999,289
621.361,290
622.461,291
625.722,292
629.512,293
631.703,294
649.245,295
650.277,296
656.399,297
665.386,298
666.707,299
667.373,300
667.524,301
672.627,302
689.033,303
689.990,304
690.343,305
692.136,306
710.293,307
713.307,308
714.163,309
722.141,310
730.506,311
732.323,312
744.229,313
745.173,314
752.553,315
759.841,316
769.840,317
770.540,318
775.254,319
782.797,320
792.986,321
796.549,322
796.603,323
799.110,324
810.130,325
831.266,326
831.793,327
834.184,328
835.414,329
837.149,330
844.094,331
852.252,332
853.633,333
855.190,334
880.911,335
885.257,336
886.665,337
891.914,338
900.441,339
926.615,340
935.882,341
942.978,342
991.865,343
1000.411,344
1028.468,345
1042.923,346
1051.792,347
1086.469,348
1099.464,349
1099.735,350
1111.528,351
1111.612,352
1112.682,353
1116.454,354
1121.747,355
1155.004,356
1165.884,357
1169.673,358
1174.066,359
1186.156,360
1211.955,361
1232.299,362
1234.761,363
1236.938,364
1243.497,365
1315.549,366
1374.376,367
1396.158,368
1398.033,369
1412.602,370
1431.743,371
1433.718,372
1435.124,373
1442.831,374
1462.670,375
1465.998,376
1479.416,377
1519.211,378
1551.321,379
1562.334,380
1572.108,381
1600.863,382
1623.356,383
1631.274,384
1634.415,385
1647.654,386
1699.727,387
1726.712,388
1761.917,389
1778.728,390
1854.624,391
1903.773,392
1952.473,393
1985.430,394
1989.959,395
1993.968,396
1997.483,397
2017.558,398
2038.975,399
2149.410,400
2149.997,401
2193.270,402
2204.604,403
2210.890,404
2318.758,405
2326.330,406
2327.829,407
2364.649,408
2369.766,409
2381.034,410
2395.704,411
2401.815,412
2419.314,413
2439.612,414
2499.156,415
2506.104,416
2506.498,417
2522.608,418
2525.013,419
2529.787,420
2533.374,421
2566.886,422
2568.939,423
2569.346,424
2581.894,425
2586.221,426
2595.058,427
2617.657,428
2625.963,429
2646.198,430
2661.930,431
2771.765,432
2777.597,433
2780.517,434
2806.423,435
2811.265,436
2811.800,437
2813.077,438
2822.278,439
2842.598,440
2859.095,441
2875.530,442
2959.490,443
2975.089,444
2982.173,445
2996.012,446
3028.526,447
3042.186,448
3096.417,449
3183.053,450
3192.007,451
3195.389,452
3282.389,453
3425.064,454
3526.358,455
3624.461,456
3806.269,457
3809.908,458
3891.613,459
3964.212,460
4029.526,461
4076.095,462
4247.011,463
4250.952,464
4297.274,465
4322.305,466
4387.404,467
4478.379,468
4526.368,469
4622.106,470
4655.408,471
4775.271,472
