original_time,index
632.599,336
648.787,337
672.404,338
676.797,339
677.042,340
677.193,341
679.970,342
682.335,343
687.513,344
688.956,345
711.174,346
711.975,347
720.106,348
724.720,349
728.134,350
731.265,351
756.790,352
757.858,353
767.866,354
769.162,355
776.911,356
797.094,357
810.923,358
812.863,359
836.303,360
844.818,361
850.543,362
859.384,363
862.791,364
873.943,365
875.671,366
883.650,367
901.231,368
912.556,369
918.237,370
926.912,371
927.343,372
973.982,373
994.152,374
997.021,375
1005.701,376
1013.558,377
1020.466,378
1023.032,379
1026.456,380
1042.833,381
1048.015,382
1050.886,383
1062.525,384
1069.344,385
1078.459,386
1081.757,387
1084.000,388
1089.189,389
1102.280,390
1152.400,391
1153.198,392
1166.022,393
1173.011,394
1173.727,395
1173.875,396
1174.072,397
1178.324,398
1181.908,399
1186.956,400
1192.899,401
1200.792,402
1234.878,403
1244.376,404
1259.158,405
1259.475,406
1270.844,407
1276.053,408
1278.288,409
1292.176,410
1295.826,411
1337.079,412
1344.089,413
1351.027,414
1352.915,415
1354.436,416
1377.801,417
1394.073,418
1403.456,419
1419.395,420
1424.677,421
1430.338,422
1460.611,423
1462.233,424
1465.314,425
1483.119,426
1497.531,427
1515.584,428
1518.678,429
1533.738,430
1541.819,431
1544.159,432
1547.985,433
1579.332,434
1613.419,435
1614.195,436
1617.632,437
1635.754,438
1679.840,439
1682.528,440
1729.249,441
1733.600,442
1737.160,443
1739.609,444
1752.557,445
1756.704,446
1776.922,447
1818.564,448
1820.527,449
1826.586,450
1831.502,451
1834.076,452
1837.509,453
1852.821,454
1875.205,455
1898.356,456
1903.488,457
1913.674,458
1944.180,459
1945.182,460
1946.247,461
1969.099,462
1978.423,463
2034.974,464
2100.811,465
2111.871,466
2142.401,467
2145.487,468
2181.521,469
2213.581,470
2237.275,471
2241.985,472
2249.054,473
2261.172,474
2275.267,475
2318.131,476
2331.691,477
2369.538,478
2440.472,479
2443.564,480
2609.376,481
2620.121,482
2624.188,483
2625.464,484
2662.064,485
2692.214,486
2704.251,487
2711.827,488
2736.832,489
2753.577,490
2778.128,491
2789.578,492
2796.753,493
2855.161,494
3133.324,495
3178.000,496
3185.079,497
3211.346,498
3229.917,499
3527.936,500
3538.954,501
3549.369,502
3618.941,503
3632.401,504
3687.861,505
3703.390,506
3714.056,507
3773.652,508
4128.612,509
4175.738,510
4179.930,511
4306.201,512
4368.806,513
4377.113,514
4380.774,515
4434.638,516
4486.615,517
4531.989,518
4551.217,519
4606.193,520
4610.601,521
4632.187,522
4640.624,523
4655.344,524
4660.444,525
