../SAT2019/sr2019/new/Bebel/toughsat_24bits_3.cnf,SAT,141.863
../SAT2018/Manthey/Problem14_label57_false-unreach-call.c.cnf,SAT,166.536
../SAT2018/Harder/ecarev-110-1031-23-40-8.cnf,SAT,272.606
../SAT2018/final/CRIL/T105.2.0.cnf,UNSAT,426.549
../SAT2019/sr2019/old/sokoban-p16.sas.ex.19-sc2016.cnf,-,5000.121
../SAT2018/Chen/20180321_140833987_p_cnf_320_1120.cnf,-,5000.065
../SAT2019/sr2019/new/Zhou/CarSequencing-90-01_c18.cnf,SAT,140.839
../SAT2019/sr2019/old/par32-1-c.shuffled-as.sat03-1531-sc2002.cnf,-,5000.022
../SAT2019/sr2019/new/Chen/hcp_d22_22.cnf,-,5000.033
../SAT2018/Biere/sdiv20prop.cnf,-,5000.068
../SAT2019/sr2019/old/mod2c-3cage-unsat-10-3.sat05-2568.reshuffled-07-sc2007.cnf,UNSAT,553.701
../SAT2019/sr2019/new/Zaikin/Grain_no_init_ver1_out200_known_last105_0.cnf,SAT,972.899
../SAT2019/sr2019/old/mrpp_6x6#12_24-sc2013.cnf,SAT,48.256
../SAT2019/sr2019/old/20180326_095804936_p_cnf_320_1120-sc2018.cnf,-,5000.059
../SAT2018/final/Johnson/sted5_0x0-70.cnf,-,5000.038
../SAT2019/sr2019/old/hwb-n26-01-S1957858365.shuffled-as.sat03-1622-sc2002.cnf,UNSAT,500.923
../SAT2019/sr2019/old/rubikcube701-sc2017.cnf,UNSAT,421.715
../SAT2019/sr2019/old/slp-synthesis-aes-bottom18-sc2011.cnf,-,5000.059
../SAT2018/Heule/CNP-5-1000.cnf,SAT,189.847
../SAT2018/Ehlers/ex067_10.cnf,SAT,1016.393
../SAT2018/Heusser/satcoin-genesis-SAT-32.cnf,-,5000.017
../SAT2018/Heule/CNP-5-1800.cnf,SAT,58.527
../SAT2018/Jingchao/e_rphp056_05.cnf,-,5000.025
../SAT2018/final/Collatz/ax-d-4-7-5.cnf,-,5000.040
